Region,season,year,Metrics,values
Western North Island,Winter,2006,Nevents,0
Western North Island,Winter,2006,Mean_Intensity,0
Western North Island,Winter,2006,Maximum_Intensity,0
Western North Island,Winter,2006,Cumulative_Intensity,0
Western North Island,Winter,2007,Number_MHW_days,4.142857143
Western North Island,Winter,2007,Nevents,0.476190476
Western North Island,Winter,2007,Mean_Intensity,0.977695073
Western North Island,Winter,2007,Maximum_Intensity,1.113630275
Western North Island,Winter,2007,Cumulative_Intensity,4.165133804
Western North Island,Winter,2008,Number_MHW_days,1
Western North Island,Winter,2008,Nevents,0.095238095
Western North Island,Winter,2008,Mean_Intensity,0.949935702
Western North Island,Winter,2008,Maximum_Intensity,1.171550095
Western North Island,Winter,2008,Cumulative_Intensity,0.943957117
Western North Island,Winter,2009,Number_MHW_days,0
Western North Island,Winter,2009,Nevents,0
Western North Island,Winter,2009,Mean_Intensity,0
Western North Island,Winter,2009,Maximum_Intensity,0
Western North Island,Winter,2009,Cumulative_Intensity,0
Western North Island,Winter,2010,Number_MHW_days,0.238095238
Western North Island,Winter,2010,Nevents,0.047619048
Western North Island,Winter,2010,Mean_Intensity,0.688500099
Western North Island,Winter,2010,Maximum_Intensity,0.721600381
Western North Island,Winter,2010,Cumulative_Intensity,0.163928595
Western North Island,Winter,2011,Number_MHW_days,0
Western North Island,Winter,2011,Nevents,0
Western North Island,Winter,2011,Mean_Intensity,0
Western North Island,Winter,2011,Maximum_Intensity,0
Western North Island,Winter,2011,Cumulative_Intensity,0
Western North Island,Winter,2012,Number_MHW_days,8.285714286
Western North Island,Winter,2012,Nevents,0.952380952
Western North Island,Winter,2012,Mean_Intensity,0.858500676
Western North Island,Winter,2012,Maximum_Intensity,1.036775004
Western North Island,Winter,2012,Cumulative_Intensity,7.113266647
Western North Island,Winter,2013,Number_MHW_days,3.333333333
Western North Island,Winter,2013,Nevents,0.571428571
Western North Island,Winter,2013,Mean_Intensity,0.821706746
Western North Island,Winter,2013,Maximum_Intensity,1.004166582
Western North Island,Winter,2013,Cumulative_Intensity,2.705980832
Western North Island,Winter,2014,Number_MHW_days,13.38095238
Western North Island,Winter,2014,Nevents,1.095238095
Western North Island,Winter,2014,Mean_Intensity,0.957003715
Western North Island,Winter,2014,Maximum_Intensity,1.201770031
Western North Island,Winter,2014,Cumulative_Intensity,13.12129023
Western North Island,Winter,2015,Number_MHW_days,0
Western North Island,Winter,2015,Nevents,0
Western North Island,Winter,2015,Mean_Intensity,0
Western North Island,Winter,2015,Maximum_Intensity,0
Western North Island,Winter,2015,Cumulative_Intensity,0
Western North Island,Winter,2016,Number_MHW_days,32.14285714
Western North Island,Winter,2016,Nevents,1.714285714
Western North Island,Winter,2016,Mean_Intensity,1.074222057
Western North Island,Winter,2016,Maximum_Intensity,1.492858886
Western North Island,Winter,2016,Cumulative_Intensity,35.3607046
Western North Island,Winter,2017,Number_MHW_days,5.666666667
Western North Island,Winter,2017,Nevents,0.619047619
Western North Island,Winter,2017,Mean_Intensity,0.874629204
Western North Island,Winter,2017,Maximum_Intensity,1.077318296
Western North Island,Winter,2017,Cumulative_Intensity,4.952795294
Western North Island,Winter,2018,Number_MHW_days,0
Western North Island,Winter,2018,Nevents,0
Western North Island,Winter,2018,Mean_Intensity,0
Western North Island,Winter,2018,Maximum_Intensity,0
Western North Island,Winter,2018,Cumulative_Intensity,0
Western North Island,Winter,2019,Number_MHW_days,11.38095238
Western North Island,Winter,2019,Nevents,1.285714286
Western North Island,Winter,2019,Mean_Intensity,0.862807008
Western North Island,Winter,2019,Maximum_Intensity,1.097023592
Western North Island,Winter,2019,Cumulative_Intensity,10.03176198
Western North Island,Winter,2020,Number_MHW_days,18.57142857
Western North Island,Winter,2020,Nevents,1.285714286
Western North Island,Winter,2020,Mean_Intensity,0.844110881
Western North Island,Winter,2020,Maximum_Intensity,1.036888802
Western North Island,Winter,2020,Cumulative_Intensity,16.18964258
Western North Island,Winter,2021,Number_MHW_days,62.42857143
Western North Island,Winter,2021,Nevents,1.619047619
Western North Island,Winter,2021,Mean_Intensity,1.049840628
Western North Island,Winter,2021,Maximum_Intensity,1.333299987
Western North Island,Winter,2021,Cumulative_Intensity,68.23771924
Western North Island,Spring,1982,Number_MHW_days,0
Western North Island,Spring,1982,Nevents,0
Western North Island,Spring,1982,Mean_Intensity,0
Western North Island,Spring,1982,Maximum_Intensity,0
Western North Island,Spring,1982,Cumulative_Intensity,0
Western North Island,Spring,1983,Number_MHW_days,0
Western North Island,Spring,1983,Nevents,0
Western North Island,Spring,1983,Mean_Intensity,0
Western North Island,Spring,1983,Maximum_Intensity,0
Western North Island,Spring,1983,Cumulative_Intensity,0
Western North Island,Spring,1984,Number_MHW_days,15.57142857
Western North Island,Spring,1984,Nevents,1.428571429
Western North Island,Spring,1984,Mean_Intensity,1.565820343
Western North Island,Spring,1984,Maximum_Intensity,2.138085583
Western North Island,Spring,1984,Cumulative_Intensity,24.24490945
Western North Island,Spring,1985,Number_MHW_days,0
Western North Island,Spring,1985,Nevents,0
Western North Island,Spring,1985,Mean_Intensity,0
Western North Island,Spring,1985,Maximum_Intensity,0
Western North Island,Spring,1985,Cumulative_Intensity,0
Western North Island,Spring,1986,Number_MHW_days,0
Western North Island,Spring,1986,Nevents,0
Western North Island,Spring,1986,Mean_Intensity,0
Western North Island,Spring,1986,Maximum_Intensity,0
Western North Island,Spring,1986,Cumulative_Intensity,0
Western North Island,Spring,1987,Number_MHW_days,0
Western North Island,Spring,1987,Nevents,0
Western North Island,Spring,1987,Mean_Intensity,0
Western North Island,Spring,1987,Maximum_Intensity,0
Western North Island,Spring,1987,Cumulative_Intensity,0
Western North Island,Spring,1988,Number_MHW_days,0.666666667
Western North Island,Spring,1988,Nevents,0.238095238
Western North Island,Spring,1988,Mean_Intensity,1.174882981
Western North Island,Spring,1988,Maximum_Intensity,1.210139596
Western North Island,Spring,1988,Cumulative_Intensity,0.703280851
Western North Island,Spring,1989,Number_MHW_days,31.52380952
Western North Island,Spring,1989,Nevents,2.238095238
Western North Island,Spring,1989,Mean_Intensity,1.27470442
Western North Island,Spring,1989,Maximum_Intensity,2.071480927
Western North Island,Spring,1989,Cumulative_Intensity,40.43854708
Western North Island,Spring,1990,Number_MHW_days,0
Western North Island,Spring,1990,Nevents,0
Western North Island,Spring,1990,Mean_Intensity,0
Western North Island,Spring,1990,Maximum_Intensity,0
Western North Island,Spring,1990,Cumulative_Intensity,0
Western North Island,Spring,1991,Number_MHW_days,0
Western North Island,Spring,1991,Nevents,0
Western North Island,Spring,1991,Mean_Intensity,0
Western North Island,Spring,1991,Maximum_Intensity,0
Western North Island,Spring,1991,Cumulative_Intensity,0
Western North Island,Spring,1992,Number_MHW_days,0
Western North Island,Spring,1992,Nevents,0
Western North Island,Spring,1992,Mean_Intensity,0
Western North Island,Spring,1992,Maximum_Intensity,0
Western North Island,Spring,1992,Cumulative_Intensity,0
Western North Island,Spring,1993,Number_MHW_days,0
Western North Island,Spring,1993,Nevents,0
Western North Island,Spring,1993,Mean_Intensity,0
Western North Island,Spring,1993,Maximum_Intensity,0
Western North Island,Spring,1993,Cumulative_Intensity,0
Western North Island,Spring,1994,Number_MHW_days,0
Western North Island,Spring,1994,Nevents,0
Western North Island,Spring,1994,Mean_Intensity,0
Western North Island,Spring,1994,Maximum_Intensity,0
Western North Island,Spring,1994,Cumulative_Intensity,0
Western North Island,Spring,1995,Number_MHW_days,1.19047619
Western North Island,Spring,1995,Nevents,0.19047619
Western North Island,Spring,1995,Mean_Intensity,1.084726051
Western North Island,Spring,1995,Maximum_Intensity,1.366900429
Western North Island,Spring,1995,Cumulative_Intensity,1.293538206
Western North Island,Spring,1996,Number_MHW_days,0
Western North Island,Spring,1996,Nevents,0
Western North Island,Spring,1996,Mean_Intensity,0
Western North Island,Spring,1996,Maximum_Intensity,0
Western North Island,Spring,1996,Cumulative_Intensity,0
Western North Island,Spring,1997,Number_MHW_days,0
Western North Island,Spring,1997,Nevents,0
Western North Island,Spring,1997,Mean_Intensity,0
Western North Island,Spring,1997,Maximum_Intensity,0
Western North Island,Spring,1997,Cumulative_Intensity,0
Western North Island,Spring,1998,Number_MHW_days,21.85714286
Western North Island,Spring,1998,Nevents,2.285714286
Western North Island,Spring,1998,Mean_Intensity,1.347918766
Western North Island,Spring,1998,Maximum_Intensity,1.831142832
Western North Island,Spring,1998,Cumulative_Intensity,28.73990563
Western North Island,Spring,1999,Number_MHW_days,31.19047619
Western North Island,Spring,1999,Nevents,3.095238095
Western North Island,Spring,1999,Mean_Intensity,1.242377013
Western North Island,Spring,1999,Maximum_Intensity,1.945614373
Western North Island,Spring,1999,Cumulative_Intensity,38.65880929
Western North Island,Spring,2000,Number_MHW_days,1.19047619
Western North Island,Spring,2000,Nevents,0.333333333
Western North Island,Spring,2000,Mean_Intensity,0.957921985
Western North Island,Spring,2000,Maximum_Intensity,0.98435741
Western North Island,Spring,2000,Cumulative_Intensity,1.120161994
Western North Island,Spring,2001,Number_MHW_days,22.95238095
Western North Island,Spring,2001,Nevents,2.476190476
Western North Island,Spring,2001,Mean_Intensity,1.291171016
Western North Island,Spring,2001,Maximum_Intensity,1.912023824
Western North Island,Spring,2001,Cumulative_Intensity,29.49657038
Western North Island,Spring,2002,Number_MHW_days,0
Western North Island,Spring,2002,Nevents,0
Western North Island,Spring,2002,Mean_Intensity,0
Western North Island,Spring,2002,Maximum_Intensity,0
Western North Island,Spring,2002,Cumulative_Intensity,0
Western North Island,Spring,2003,Number_MHW_days,0.19047619
Western North Island,Spring,2003,Nevents,0.047619048
Western North Island,Spring,2003,Mean_Intensity,0.784749905
Western North Island,Spring,2003,Maximum_Intensity,0.920600076
Western North Island,Spring,2003,Cumulative_Intensity,0.149476172
Western North Island,Spring,2004,Number_MHW_days,3.761904762
Western North Island,Spring,2004,Nevents,0.571428571
Western North Island,Spring,2004,Mean_Intensity,1.40803191
Western North Island,Spring,2004,Maximum_Intensity,1.798650045
Western North Island,Spring,2004,Cumulative_Intensity,5.320328575
Western North Island,Spring,2005,Number_MHW_days,42.71428571
Western North Island,Spring,2005,Nevents,3.666666667
Western North Island,Spring,2005,Mean_Intensity,1.251425137
Western North Island,Spring,2005,Maximum_Intensity,1.814414435
Western North Island,Spring,2005,Cumulative_Intensity,53.49469486
Western North Island,Spring,2006,Number_MHW_days,6.476190476
Western North Island,Spring,2006,Nevents,0.761904762
Western North Island,Spring,2006,Mean_Intensity,1.136784073
Western North Island,Spring,2006,Maximum_Intensity,1.546437519
Western North Island,Spring,2006,Cumulative_Intensity,7.408514324
Western North Island,Spring,2007,Number_MHW_days,0
Western North Island,Spring,2007,Nevents,0
Western North Island,Spring,2007,Mean_Intensity,0
Western North Island,Spring,2007,Maximum_Intensity,0
Western North Island,Spring,2007,Cumulative_Intensity,0
Western North Island,Spring,2008,Number_MHW_days,0
Western North Island,Spring,2008,Nevents,0
Western North Island,Spring,2008,Mean_Intensity,0
Western North Island,Spring,2008,Maximum_Intensity,0
Western North Island,Spring,2008,Cumulative_Intensity,0
Western North Island,Spring,2009,Number_MHW_days,0.238095238
Western North Island,Spring,2009,Nevents,0.047619048
Western North Island,Spring,2009,Mean_Intensity,0.895240023
Western North Island,Spring,2009,Maximum_Intensity,1.091500267
Western North Island,Spring,2009,Cumulative_Intensity,0.213152386
Western North Island,Spring,2010,Number_MHW_days,0.238095238
Western North Island,Spring,2010,Nevents,0.047619048
Western North Island,Spring,2010,Mean_Intensity,1.050219619
Western North Island,Spring,2010,Maximum_Intensity,1.213999313
Western North Island,Spring,2010,Cumulative_Intensity,0.25005229
Western North Island,Spring,2011,Number_MHW_days,0
Western North Island,Spring,2011,Nevents,0
Western North Island,Spring,2011,Mean_Intensity,0
Western North Island,Spring,2011,Maximum_Intensity,0
Western North Island,Spring,2011,Cumulative_Intensity,0
Western North Island,Spring,2012,Number_MHW_days,0.047619048
Western North Island,Spring,2012,Nevents,0.047619048
Western North Island,Spring,2012,Mean_Intensity,0.760600229
Western North Island,Spring,2012,Maximum_Intensity,0.760600229
Western North Island,Spring,2012,Cumulative_Intensity,0.036219059
Western North Island,Spring,2013,Number_MHW_days,17.61904762
Western North Island,Spring,2013,Nevents,1.571428571
Western North Island,Spring,2013,Mean_Intensity,1.639434969
Western North Island,Spring,2013,Maximum_Intensity,2.219895198
Western North Island,Spring,2013,Cumulative_Intensity,29.37187609
Western North Island,Spring,2014,Number_MHW_days,0
Western North Island,Spring,2014,Nevents,0
Western North Island,Spring,2014,Mean_Intensity,0
Western North Island,Spring,2014,Maximum_Intensity,0
Western North Island,Spring,2014,Cumulative_Intensity,0
Western North Island,Spring,2015,Number_MHW_days,1.428571429
Western North Island,Spring,2015,Nevents,0.333333333
Western North Island,Spring,2015,Mean_Intensity,1.096383301
Western North Island,Spring,2015,Maximum_Intensity,1.174085703
Western North Island,Spring,2015,Cumulative_Intensity,1.603195093
Western North Island,Spring,2016,Number_MHW_days,4.857142857
Western North Island,Spring,2016,Nevents,0.523809524
Western North Island,Spring,2016,Mean_Intensity,1.069088885
Western North Island,Spring,2016,Maximum_Intensity,1.198199962
Western North Island,Spring,2016,Cumulative_Intensity,5.156447743
Western North Island,Spring,2017,Number_MHW_days,7.80952381
Western North Island,Spring,2017,Nevents,1.523809524
Western North Island,Spring,2017,Mean_Intensity,1.385372789
Western North Island,Spring,2017,Maximum_Intensity,2.062078801
Western North Island,Spring,2017,Cumulative_Intensity,11.2808953
Western North Island,Spring,2018,Number_MHW_days,8.333333333
Western North Island,Spring,2018,Nevents,1.714285714
Western North Island,Spring,2018,Mean_Intensity,1.231233122
Western North Island,Spring,2018,Maximum_Intensity,1.462468341
Western North Island,Spring,2018,Cumulative_Intensity,10.11779059
Western North Island,Spring,2019,Number_MHW_days,5.666666667
Western North Island,Spring,2019,Nevents,1.142857143
Western North Island,Spring,2019,Mean_Intensity,1.430957758
Western North Island,Spring,2019,Maximum_Intensity,1.739189046
Western North Island,Spring,2019,Cumulative_Intensity,7.741309607
Western North Island,Spring,2020,Number_MHW_days,39.80952381
Western North Island,Spring,2020,Nevents,1.619047619
Western North Island,Spring,2020,Mean_Intensity,1.609098632
Western North Island,Spring,2020,Maximum_Intensity,2.354347514
