ECOREGION,season,year,Metrics,values
Snares Island,Winter,2007,Maximum_Intensity,0
Snares Island,Winter,2007,Cumulative_Intensity,0
Snares Island,Winter,2008,Number_MHW_days,21.25
Snares Island,Winter,2008,Nevents,1.5
Snares Island,Winter,2008,Mean_Intensity,1.257599551498413
Snares Island,Winter,2008,Maximum_Intensity,1.7391251239776615
Snares Island,Winter,2008,Cumulative_Intensity,26.614301096725463
Snares Island,Winter,2009,Number_MHW_days,0
Snares Island,Winter,2009,Nevents,0
Snares Island,Winter,2009,Mean_Intensity,0
Snares Island,Winter,2009,Maximum_Intensity,0
Snares Island,Winter,2009,Cumulative_Intensity,0
Snares Island,Winter,2010,Number_MHW_days,0
Snares Island,Winter,2010,Nevents,0
Snares Island,Winter,2010,Mean_Intensity,0
Snares Island,Winter,2010,Maximum_Intensity,0
Snares Island,Winter,2010,Cumulative_Intensity,0
Snares Island,Winter,2011,Number_MHW_days,0
Snares Island,Winter,2011,Nevents,0
Snares Island,Winter,2011,Mean_Intensity,0
Snares Island,Winter,2011,Maximum_Intensity,0
Snares Island,Winter,2011,Cumulative_Intensity,0
Snares Island,Winter,2012,Number_MHW_days,1
Snares Island,Winter,2012,Nevents,0.25
Snares Island,Winter,2012,Mean_Intensity,1.0874750286102293
Snares Island,Winter,2012,Maximum_Intensity,1.2001001907348634
Snares Island,Winter,2012,Cumulative_Intensity,1.0874750286102293
Snares Island,Winter,2013,Number_MHW_days,30.75
Snares Island,Winter,2013,Nevents,2.25
Snares Island,Winter,2013,Mean_Intensity,1.0795570041805052
Snares Island,Winter,2013,Maximum_Intensity,1.4217000381469727
Snares Island,Winter,2013,Cumulative_Intensity,33.244324504089356
Snares Island,Winter,2014,Number_MHW_days,35.25
Snares Island,Winter,2014,Nevents,2.25
Snares Island,Winter,2014,Mean_Intensity,1.13536605931743
Snares Island,Winter,2014,Maximum_Intensity,1.457450076293945
Snares Island,Winter,2014,Cumulative_Intensity,39.471273035430904
Snares Island,Winter,2015,Number_MHW_days,0
Snares Island,Winter,2015,Nevents,0
Snares Island,Winter,2015,Mean_Intensity,0
Snares Island,Winter,2015,Maximum_Intensity,0
Snares Island,Winter,2015,Cumulative_Intensity,0
Snares Island,Winter,2016,Number_MHW_days,0
Snares Island,Winter,2016,Nevents,0
Snares Island,Winter,2016,Mean_Intensity,0
Snares Island,Winter,2016,Maximum_Intensity,0
Snares Island,Winter,2016,Cumulative_Intensity,0
Snares Island,Winter,2017,Number_MHW_days,4.25
Snares Island,Winter,2017,Nevents,1
Snares Island,Winter,2017,Mean_Intensity,1.1957587919416879
Snares Island,Winter,2017,Maximum_Intensity,1.3387753051757811
Snares Island,Winter,2017,Cumulative_Intensity,4.998725677108764
Snares Island,Winter,2018,Number_MHW_days,0
Snares Island,Winter,2018,Nevents,0
Snares Island,Winter,2018,Mean_Intensity,0
Snares Island,Winter,2018,Maximum_Intensity,0
Snares Island,Winter,2018,Cumulative_Intensity,0
Snares Island,Winter,2019,Number_MHW_days,12.5
Snares Island,Winter,2019,Nevents,1.25
Snares Island,Winter,2019,Mean_Intensity,1.1358748958971707
Snares Island,Winter,2019,Maximum_Intensity,1.3325998092651368
Snares Island,Winter,2019,Cumulative_Intensity,14.15870029563904
Snares Island,Winter,2020,Number_MHW_days,28.75
Snares Island,Winter,2020,Nevents,2.75
Snares Island,Winter,2020,Mean_Intensity,1.094631921779419
Snares Island,Winter,2020,Maximum_Intensity,1.3699748188018797
Snares Island,Winter,2020,Cumulative_Intensity,31.50732391281128
Snares Island,Winter,2021,Number_MHW_days,79.75
Snares Island,Winter,2021,Nevents,3.75
Snares Island,Winter,2021,Mean_Intensity,1.2240510813693686
Snares Island,Winter,2021,Maximum_Intensity,2.02735018119812
Snares Island,Winter,2021,Cumulative_Intensity,97.65790046730041
Snares Island,Spring,1982,Number_MHW_days,0
Snares Island,Spring,1982,Nevents,0
Snares Island,Spring,1982,Mean_Intensity,0
Snares Island,Spring,1982,Maximum_Intensity,0
Snares Island,Spring,1982,Cumulative_Intensity,0
Snares Island,Spring,1983,Number_MHW_days,0
Snares Island,Spring,1983,Nevents,0
Snares Island,Spring,1983,Mean_Intensity,0
Snares Island,Spring,1983,Maximum_Intensity,0
Snares Island,Spring,1983,Cumulative_Intensity,0
Snares Island,Spring,1984,Number_MHW_days,1.5
Snares Island,Spring,1984,Nevents,0.25
Snares Island,Spring,1984,Mean_Intensity,1.1610166730244957
Snares Island,Spring,1984,Maximum_Intensity,1.2369000762939457
Snares Island,Spring,1984,Cumulative_Intensity,1.7415250095367436
Snares Island,Spring,1985,Number_MHW_days,10.5
Snares Island,Spring,1985,Nevents,0.75
Snares Island,Spring,1985,Mean_Intensity,1.0454023900349936
Snares Island,Spring,1985,Maximum_Intensity,1.14226675567627
Snares Island,Spring,1985,Cumulative_Intensity,10.976725095367433
Snares Island,Spring,1986,Number_MHW_days,0
Snares Island,Spring,1986,Nevents,0
Snares Island,Spring,1986,Mean_Intensity,0
Snares Island,Spring,1986,Maximum_Intensity,0
Snares Island,Spring,1986,Cumulative_Intensity,0
Snares Island,Spring,1987,Number_MHW_days,0
Snares Island,Spring,1987,Nevents,0
Snares Island,Spring,1987,Mean_Intensity,0
Snares Island,Spring,1987,Maximum_Intensity,0
Snares Island,Spring,1987,Cumulative_Intensity,0
Snares Island,Spring,1988,Number_MHW_days,0
Snares Island,Spring,1988,Nevents,0
Snares Island,Spring,1988,Mean_Intensity,0
Snares Island,Spring,1988,Maximum_Intensity,0
Snares Island,Spring,1988,Cumulative_Intensity,0
Snares Island,Spring,1989,Number_MHW_days,91
Snares Island,Spring,1989,Nevents,1
Snares Island,Spring,1989,Mean_Intensity,1.5202931393088874
Snares Island,Spring,1989,Maximum_Intensity,2.429850095367432
Snares Island,Spring,1989,Cumulative_Intensity,138.34667567710875
Snares Island,Spring,1990,Number_MHW_days,0
Snares Island,Spring,1990,Nevents,0
Snares Island,Spring,1990,Mean_Intensity,0
Snares Island,Spring,1990,Maximum_Intensity,0
Snares Island,Spring,1990,Cumulative_Intensity,0
Snares Island,Spring,1991,Number_MHW_days,0
Snares Island,Spring,1991,Nevents,0
Snares Island,Spring,1991,Mean_Intensity,0
Snares Island,Spring,1991,Maximum_Intensity,0
Snares Island,Spring,1991,Cumulative_Intensity,0
Snares Island,Spring,1992,Number_MHW_days,10.25
Snares Island,Spring,1992,Nevents,1
Snares Island,Spring,1992,Mean_Intensity,1.2535391243743896
Snares Island,Spring,1992,Maximum_Intensity,1.43140018119812
Snares Island,Spring,1992,Cumulative_Intensity,12.858575343322753
Snares Island,Spring,1993,Number_MHW_days,0
Snares Island,Spring,1993,Nevents,0
Snares Island,Spring,1993,Mean_Intensity,0
Snares Island,Spring,1993,Maximum_Intensity,0
Snares Island,Spring,1993,Cumulative_Intensity,0
Snares Island,Spring,1994,Number_MHW_days,0
Snares Island,Spring,1994,Nevents,0
Snares Island,Spring,1994,Mean_Intensity,0
Snares Island,Spring,1994,Maximum_Intensity,0
Snares Island,Spring,1994,Cumulative_Intensity,0
Snares Island,Spring,1995,Number_MHW_days,0
Snares Island,Spring,1995,Nevents,0
Snares Island,Spring,1995,Mean_Intensity,0
Snares Island,Spring,1995,Maximum_Intensity,0
Snares Island,Spring,1995,Cumulative_Intensity,0
Snares Island,Spring,1996,Number_MHW_days,0
Snares Island,Spring,1996,Nevents,0
Snares Island,Spring,1996,Mean_Intensity,0
Snares Island,Spring,1996,Maximum_Intensity,0
Snares Island,Spring,1996,Cumulative_Intensity,0
Snares Island,Spring,1997,Number_MHW_days,0
Snares Island,Spring,1997,Nevents,0
Snares Island,Spring,1997,Mean_Intensity,0
Snares Island,Spring,1997,Maximum_Intensity,0
Snares Island,Spring,1997,Cumulative_Intensity,0
Snares Island,Spring,1998,Number_MHW_days,0
Snares Island,Spring,1998,Nevents,0
Snares Island,Spring,1998,Mean_Intensity,0
Snares Island,Spring,1998,Maximum_Intensity,0
Snares Island,Spring,1998,Cumulative_Intensity,0
Snares Island,Spring,1999,Number_MHW_days,22
Snares Island,Spring,1999,Nevents,2.5
Snares Island,Spring,1999,Mean_Intensity,1.1972218844802545
Snares Island,Spring,1999,Maximum_Intensity,1.912350171661377
Snares Island,Spring,1999,Cumulative_Intensity,26.160249780654908
Snares Island,Spring,2000,Number_MHW_days,14
Snares Island,Spring,2000,Nevents,1.25
Snares Island,Spring,2000,Mean_Intensity,1.1208124570023066
Snares Island,Spring,2000,Maximum_Intensity,1.487999809265137
Snares Island,Spring,2000,Cumulative_Intensity,15.78260002861023
Snares Island,Spring,2001,Number_MHW_days,7.75
Snares Island,Spring,2001,Nevents,2
Snares Island,Spring,2001,Mean_Intensity,1.0410037195622663
Snares Island,Spring,2001,Maximum_Intensity,1.2103000190734865
Snares Island,Spring,2001,Cumulative_Intensity,7.63977551498413
Snares Island,Spring,2002,Number_MHW_days,0
Snares Island,Spring,2002,Nevents,0
Snares Island,Spring,2002,Mean_Intensity,0
Snares Island,Spring,2002,Maximum_Intensity,0
Snares Island,Spring,2002,Cumulative_Intensity,0
Snares Island,Spring,2003,Number_MHW_days,0
Snares Island,Spring,2003,Nevents,0
Snares Island,Spring,2003,Mean_Intensity,0
Snares Island,Spring,2003,Maximum_Intensity,0
Snares Island,Spring,2003,Cumulative_Intensity,0
Snares Island,Spring,2004,Number_MHW_days,0
Snares Island,Spring,2004,Nevents,0
Snares Island,Spring,2004,Mean_Intensity,0
Snares Island,Spring,2004,Maximum_Intensity,0
Snares Island,Spring,2004,Cumulative_Intensity,0
Snares Island,Spring,2005,Number_MHW_days,7
Snares Island,Spring,2005,Nevents,1.25
Snares Island,Spring,2005,Mean_Intensity,1.0799091657129924
Snares Island,Spring,2005,Maximum_Intensity,1.2151001525878904
Snares Island,Spring,2005,Cumulative_Intensity,7.493275104904175
Snares Island,Spring,2006,Number_MHW_days,0
Snares Island,Spring,2006,Nevents,0
Snares Island,Spring,2006,Mean_Intensity,0
Snares Island,Spring,2006,Maximum_Intensity,0
Snares Island,Spring,2006,Cumulative_Intensity,0
Snares Island,Spring,2007,Number_MHW_days,0
Snares Island,Spring,2007,Nevents,0
Snares Island,Spring,2007,Mean_Intensity,0
Snares Island,Spring,2007,Maximum_Intensity,0
Snares Island,Spring,2007,Cumulative_Intensity,0
Snares Island,Spring,2008,Number_MHW_days,4.5
Snares Island,Spring,2008,Nevents,0.75
Snares Island,Spring,2008,Mean_Intensity,1.009211108991835
Snares Island,Spring,2008,Maximum_Intensity,1.0634665903727214
Snares Island,Spring,2008,Cumulative_Intensity,4.541449990463257
Snares Island,Spring,2009,Number_MHW_days,0
Snares Island,Spring,2009,Nevents,0
Snares Island,Spring,2009,Mean_Intensity,0
Snares Island,Spring,2009,Maximum_Intensity,0
Snares Island,Spring,2009,Cumulative_Intensity,0
Snares Island,Spring,2010,Number_MHW_days,10.25
Snares Island,Spring,2010,Nevents,1.5
Snares Island,Spring,2010,Mean_Intensity,1.2110568390505654
Snares Island,Spring,2010,Maximum_Intensity,1.4351751716613772
Snares Island,Spring,2010,Cumulative_Intensity,12.212574952316283
Snares Island,Spring,2011,Number_MHW_days,0
Snares Island,Spring,2011,Nevents,0
Snares Island,Spring,2011,Mean_Intensity,0
Snares Island,Spring,2011,Maximum_Intensity,0
Snares Island,Spring,2011,Cumulative_Intensity,0
Snares Island,Spring,2012,Number_MHW_days,0
Snares Island,Spring,2012,Nevents,0
Snares Island,Spring,2012,Mean_Intensity,0
Snares Island,Spring,2012,Maximum_Intensity,0
Snares Island,Spring,2012,Cumulative_Intensity,0
Snares Island,Spring,2013,Number_MHW_days,24.5
Snares Island,Spring,2013,Nevents,2
Snares Island,Spring,2013,Mean_Intensity,1.3753801544415019
Snares Island,Spring,2013,Maximum_Intensity,1.767800162124634
Snares Island,Spring,2013,Cumulative_Intensity,33.68329954223633
Snares Island,Spring,2014,Number_MHW_days,21.25
Snares Island,Spring,2014,Nevents,1
Snares Island,Spring,2014,Mean_Intensity,1.2550951592457014
Snares Island,Spring,2014,Maximum_Intensity,1.550924923706055
Snares Island,Spring,2014,Cumulative_Intensity,26.644275038146972
Snares Island,Spring,2015,Number_MHW_days,0
Snares Island,Spring,2015,Nevents,0
Snares Island,Spring,2015,Mean_Intensity,0
Snares Island,Spring,2015,Maximum_Intensity,0
Snares Island,Spring,2015,Cumulative_Intensity,0
Snares Island,Spring,2016,Number_MHW_days,14.75
Snares Island,Spring,2016,Nevents,2
Snares Island,Spring,2016,Mean_Intensity,0.9020296824990885
Snares Island,Spring,2016,Maximum_Intensity,1.0852748092651368
Snares Island,Spring,2016,Cumulative_Intensity,13.741725095367432
Snares Island,Spring,2017,Number_MHW_days,22
Snares Island,Spring,2017,Nevents,3
Snares Island,Spring,2017,Mean_Intensity,1.284469172078209
Snares Island,Spring,2017,Maximum_Intensity,2.008524942779541
Snares Island,Spring,2017,Cumulative_Intensity,28.307324103546144
Snares Island,Spring,2018,Number_MHW_days,0
Snares Island,Spring,2018,Nevents,0
Snares Island,Spring,2018,Mean_Intensity,0
Snares Island,Spring,2018,Maximum_Intensity,0
Snares Island,Spring,2018,Cumulative_Intensity,0
Snares Island,Spring,2019,Number_MHW_days,0
Snares Island,Spring,2019,Nevents,0
Snares Island,Spring,2019,Mean_Intensity,0
Snares Island,Spring,2019,Maximum_Intensity,0
Snares Island,Spring,2019,Cumulative_Intensity,0
Snares Island,Spring,2020,Number_MHW_days,1.5
Snares Island,Spring,2020,Nevents,0.25
Snares Island,Spring,2020,Mean_Intensity,0.8399665585835777
Snares Island,Spring,2020,Maximum_Intensity,0.885199656677246
Snares Island,Spring,2020,Cumulative_Intensity,1.2599498378753666
Snares Island,Spring,2021,Number_MHW_days,57.5
Snares Island,Spring,2021,Nevents,3.75
Snares Island,Spring,2021,Mean_Intensity,1.0804997828591183
Snares Island,Spring,2021,Maximum_Intensity,1.6053999618530272
Snares Island,Spring,2021,Cumulative_Intensity,61.911302603530885
Auckland Island,Summer,1982,Number_MHW_days,0
Auckland Island,Summer,1982,Nevents,0
Auckland Island,Summer,1982,Mean_Intensity,0
Auckland Island,Summer,1982,Maximum_Intensity,0
Auckland Island,Summer,1982,Cumulative_Intensity,0
Auckland Island,Summer,1983,Number_MHW_days,0
Auckland Island,Summer,1983,Nevents,0
Auckland Island,Summer,1983,Mean_Intensity,0
Auckland Island,Summer,1983,Maximum_Intensity,0
Auckland Island,Summer,1983,Cumulative_Intensity,0
Auckland Island,Summer,1984,Number_MHW_days,10.3
Auckland Island,Summer,1984,Nevents,1.5
Auckland Island,Summer,1984,Mean_Intensity,0.9702065125944842
Auckland Island,Summer,1984,Maximum_Intensity,1.2554599389648438
Auckland Island,Summer,1984,Cumulative_Intensity,9.855730110626222
Auckland Island,Summer,1985,Number_MHW_days,6.1
Auckland Island,Summer,1985,Nevents,1.3
Auckland Island,Summer,1985,Mean_Intensity,1.0310050441074416
Auckland Island,Summer,1985,Maximum_Intensity,1.1918777904934352
Auckland Island,Summer,1985,Cumulative_Intensity,6.285389828338623
Auckland Island,Summer,1986,Number_MHW_days,34.2
Auckland Island,Summer,1986,Nevents,2.7
Auckland Island,Summer,1986,Mean_Intensity,1.066726930770094
Auckland Island,Summer,1986,Maximum_Intensity,1.6991400915527344
Auckland Island,Summer,1986,Cumulative_Intensity,36.27423051879883
Auckland Island,Summer,1987,Number_MHW_days,12.9
Auckland Island,Summer,1987,Nevents,1
Auckland Island,Summer,1987,Mean_Intensity,1.4598588544062494
Auckland Island,Summer,1987,Maximum_Intensity,2.0699700610351557
Auckland Island,Summer,1987,Cumulative_Intensity,18.86794997329712
Auckland Island,Summer,1988,Number_MHW_days,3.6
Auckland Island,Summer,1988,Nevents,1.1
Auckland Island,Summer,1988,Mean_Intensity,0.9468327805032536
Auckland Island,Summer,1988,Maximum_Intensity,1.0658145145961218
Auckland Island,Summer,1988,Cumulative_Intensity,3.4615301945495602
Auckland Island,Summer,1989,Number_MHW_days,11.3
Auckland Island,Summer,1989,Nevents,1.9
Auckland Island,Summer,1989,Mean_Intensity,1.1745182852862919
Auckland Island,Summer,1989,Maximum_Intensity,1.5801665988498264
Auckland Island,Summer,1989,Cumulative_Intensity,13.761919824523925
Auckland Island,Summer,1990,Number_MHW_days,5.4
Auckland Island,Summer,1990,Nevents,0.9
Auckland Island,Summer,1990,Mean_Intensity,1.0217682537664181
Auckland Island,Summer,1990,Maximum_Intensity,1.4845333757188586
Auckland Island,Summer,1990,Cumulative_Intensity,5.52141995803833
Auckland Island,Summer,1991,Number_MHW_days,0
Auckland Island,Summer,1991,Nevents,0
Auckland Island,Summer,1991,Mean_Intensity,0
Auckland Island,Summer,1991,Maximum_Intensity,0
Auckland Island,Summer,1991,Cumulative_Intensity,0
Auckland Island,Summer,1992,Number_MHW_days,0
Auckland Island,Summer,1992,Nevents,0
Auckland Island,Summer,1992,Mean_Intensity,0
Auckland Island,Summer,1992,Maximum_Intensity,0
Auckland Island,Summer,1992,Cumulative_Intensity,0
Auckland Island,Summer,1993,Number_MHW_days,1.7
Auckland Island,Summer,1993,Nevents,0.3
Auckland Island,Summer,1993,Mean_Intensity,1.066099203224182
Auckland Island,Summer,1993,Maximum_Intensity,1.4098665395100909
Auckland Island,Summer,1993,Cumulative_Intensity,1.8287400762939452
Auckland Island,Summer,1994,Number_MHW_days,1
Auckland Island,Summer,1994,Nevents,0.2
Auckland Island,Summer,1994,Mean_Intensity,0.8751699809265135
Auckland Island,Summer,1994,Maximum_Intensity,1.0191498664855958
Auckland Island,Summer,1994,Cumulative_Intensity,0.8751699809265135
Auckland Island,Summer,1995,Number_MHW_days,0
Auckland Island,Summer,1995,Nevents,0
Auckland Island,Summer,1995,Mean_Intensity,0
Auckland Island,Summer,1995,Maximum_Intensity,0
Auckland Island,Summer,1995,Cumulative_Intensity,0
Auckland Island,Summer,1996,Number_MHW_days,7.3
Auckland Island,Summer,1996,Nevents,0.8
Auckland Island,Summer,1996,Mean_Intensity,0.9916046447190976
Auckland Island,Summer,1996,Maximum_Intensity,1.325285828726632
Auckland Island,Summer,1996,Cumulative_Intensity,6.817840038146973
Auckland Island,Summer,1997,Number_MHW_days,0
Auckland Island,Summer,1997,Nevents,0
Auckland Island,Summer,1997,Mean_Intensity,0
Auckland Island,Summer,1997,Maximum_Intensity,0
Auckland Island,Summer,1997,Cumulative_Intensity,0
Auckland Island,Summer,1998,Number_MHW_days,0.5
Auckland Island,Summer,1998,Nevents,0.1
Auckland Island,Summer,1998,Mean_Intensity,0.878660198364258
Auckland Island,Summer,1998,Maximum_Intensity,1.0576001907348633
Auckland Island,Summer,1998,Cumulative_Intensity,0.439330099182129
Auckland Island,Summer,1999,Number_MHW_days,24.6
Auckland Island,Summer,1999,Nevents,1.4
Auckland Island,Summer,1999,Mean_Intensity,1.1761951432076028
Auckland Island,Summer,1999,Maximum_Intensity,1.7578501296997069
Auckland Island,Summer,1999,Cumulative_Intensity,29.22300987030029
Auckland Island,Summer,2000,Number_MHW_days,0
Auckland Island,Summer,2000,Nevents,0
Auckland Island,Summer,2000,Mean_Intensity,0
Auckland Island,Summer,2000,Maximum_Intensity,0
Auckland Island,Summer,2000,Cumulative_Intensity,0
Auckland Island,Summer,2001,Number_MHW_days,10.2
Auckland Island,Summer,2001,Nevents,1.5
Auckland Island,Summer,2001,Mean_Intensity,0.9795436980001855
Auckland Island,Summer,2001,Maximum_Intensity,1.2951500457763674
Auckland Island,Summer,2001,Cumulative_Intensity,10.074390179290772
Auckland Island,Summer,2002,Number_MHW_days,11.7
Auckland Island,Summer,2002,Nevents,2.2
Auckland Island,Summer,2002,Mean_Intensity,0.9446278925615205
Auckland Island,Summer,2002,Maximum_Intensity,1.1398100991821287
Auckland Island,Summer,2002,Cumulative_Intensity,11.051860205993652
Auckland Island,Summer,2003,Number_MHW_days,0
Auckland Island,Summer,2003,Nevents,0
Auckland Island,Summer,2003,Mean_Intensity,0
Auckland Island,Summer,2003,Maximum_Intensity,0
Auckland Island,Summer,2003,Cumulative_Intensity,0
Auckland Island,Summer,2004,Number_MHW_days,0
Auckland Island,Summer,2004,Nevents,0
Auckland Island,Summer,2004,Mean_Intensity,0
